agency_id,route_id,route_long_name,route_short_name,route_desc,route_type
DTC,1937,440DOWN,440DOWN,Lado Sarai Firni Road (T) to New Delhi Railway Station Gate 2,3
DTC,1938,440UP,440UP,New Delhi Railway Station Gate 2 to Lado Sarai Firni Road (T),3
DTC,1941,442DOWN,442DOWN,Nehru Place Terminal to Azadpur Metro Station,3
DTC,1942,442UP,442UP,Azadpur Metro Station to Nehru Place Terminal,3
DTC,1945,443DOWN,443DOWN,Badarpur Border(T) to Shahdara Terminal,3
DTC,1946,443UP,443UP,Shahdara Terminal to Badarpur Border (T),3
DTC,1947,445ADOWN,445ADOWN,Hamdard Nagar / Sangam Vihar to New Delhi Railway Station Gate 2,3
DTC,1948,445AUP,445AUP,New Delhi Railway Station Gate 2 to Hamdard Nagar / Sangam Vihar,3
DTC,1949,445DOWN,445DOWN,DDA Flats KalkaJi to New Delhi Railway Station Gate 2,3
DTC,1950,445UP,445UP,New Delhi Railway Station Gate 2 to DDA Flats Kalkaji,3
DTC,1951,447DOWN,447DOWN,Nizamuddin Railway Station to Bhalaswa Crossing / Bhalaswa Golf Course,3
DTC,3455,447STLDOWN,447STLDOWN,Burari EV Depot (Inshed) to Bhalaswa Crossing / Bhalaswa Golf Course,3
DTC,3456,447STLUP,447STLUP,Bhalaswa Crossing / Bhalaswa Golf Course to Burari EV Depot (Inshed),3
DTC,1952,447UP,447UP,Bhalaswa Crossing / Bhalaswa Golf Course to Nizamuddin Railway Station,3
DTC,1955,448BDOWN,448BDOWN,Ambedkar Nagar Terminal to Madipur JJ Colony / MadiPur Metro Station,3
DTC,1956,448BUP,448BUP,Madipur JJ Colony Madipuri JJ Colony Metro Station to Ambedkar Nagar Terminal,3
DTC,1957,448DOWN,448DOWN,Hamdard Nagar / Sangam Vihar to Punjabi Bagh Terminal,3
DTC,1958,448UP,448UP,Punjabi Bagh Crossing / PUNJABI BAGH to Hamdard Nagar / Sangam Vihar,3
DTC,1959,449DOWN,449DOWN,Ambedkar Nagar Sec 5 (T) to ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal,3
DTC,1960,449UP,449UP,ISBT Kashmiri Gate to Ambedkar Nagar Sec 5 (T),3
DTC,1961,450DOWN,450DOWN,Jal Vihar Terminal to Anand Parvat Terminal,3
DTC,1962,450UP,450UP,Anand Parvat Terminal to Jal Vihar Terminal,3
DTC,1963,451ADOWN,451ADOWN,Mithapur Chowk (T) to New Delhi Railway Station Gate 2,3
DTC,1964,451AUP,451AUP,New Delhi Railway Station Gate 2 to Meetha Pur Chowk,3
DTC,1965,460DOWN,460DOWN,Badarpur Border (T) to Vivekanand Marg / Minto Road,3
DTC,1966,460UP,460UP,Vivekanand Marg / Minto Road to Badarpur Border (T),3
DTC,1967,463DOWN,463DOWN,Mehrauli Terminal to Okhla Extension (Abul Fazl Encalve),3
DTC,3457,463STLDOWN,463STLDOWN,SNPD DEPOT to Okhla Extension (Abul Fazl Encalve),3
DTC,3458,463STLUP,463STLUP,Okhla Extension (Abul Fazl Encalve) to SNPD DEPOT,3
DTC,1968,463UP,463UP,Okhla Extension (Abul Fazl Encalve) to Mehrauli Terminal,3
DTC,1969,465ADOWN,465ADOWN,Meetha Pur Chowk to INA Colony /  INA MARKET,3
DTC,1970,465AUP,465AUP,Safdurjang Terminal to Meetha Pur Chowk,3
DTC,1971,465DOWN,465DOWN,Madanpur Khadar JJ Colony to Safdurjung Terminal,3
DTC,1972,465UP,465UP,Safdurjang Terminal to Madanpur Khadar JJ Colony,3
DTC,1973,469DOWN,469DOWN,Lado Sarai Firni Road (T) to ISBT Anand Vihar,3
DTC,1974,469UP,469UP,ISBT Anand Vihar Terminal to Lado Sarai Firni Road (T),3
DTC,1977,473DOWN,473DOWN,Badarpur Border(T) to ISBT Anand Vihar,3
DTC,1978,473UP,473UP,Anand Vihar ISBT to Badarpur Border (T),3
DTC,1979,479DOWN,479DOWN,Badarpur Border(T) to Punjabi Bagh Terminal,3
DTC,1980,479UP,479UP,Punjabi Bagh Crossing / PUNJABI BAGH to Badarpur Border (T),3
DTC,1981,47ADOWN,47ADOWN,Tehkhand Depot DTC to Inder Puri,3
DTC,3459,47ASTLDOWN,47ASTLDOWN,Okhla Depot IV CWS II to Jal Vihar Terminal,3
DTC,3460,47ASTLUP,47ASTLUP,Jal Vihar Terminal to Okhla Depot IV CWS IIb / Tehkhand Village,3
DTC,1982,47AUP,47AUP,Inder Puri to Tehkhand Depot DTC,3
DTC,1983,480DOWN,480DOWN,DDA Flats Kalkaji to Kendriya Terminal (Church Road) /  North Block Lane,3
DTC,1984,480UP,480UP,Kendriya Terminal (Church Road) to DDA Flats KalkaJi,3
DTC,1985,490DOWN,490DOWN,Hamdard Nagar / Sangam Vihar to RBlock Rajendra Nagar,3
DTC,1986,490UP,490UP,R Block Rajendra Nagar to Hamdard Nagar / Sangam Vihar,3
DTC,1987,492DOWN,492DOWN,Noida Sec-62 (Electronic City) to Nehru Place ,3
DTC,1988,492UP,492UP,Nehru Place Terminal to Noida Sec 62 (Eletronic City),3
DTC,1989,493DOWN,493DOWN, Mayur Vihar Phase III (T) Paper Market to Mehrauli Terminal,3
DTC,1990,493UP,493UP,Mehrauli Terminal to Mayur Vihar Phase-3 Church / Mayur Vihar Ph-III paper Market,3
DTC,1991,500DOWN,500DOWN,Saket J Block to New Delhi Railway Station Gate 2,3
DTC,1992,500UP,500UP,New Delhi Railway Station Gate 2 to Saket J Block,3
DTC,3461,501ADOWN,501ADOWN,Saket Court to Delhi High Court,3
DTC,3462,501ASTLDOWN,501ASTLDOWN,Delhi High Court to Rajghat Depot,3
DTC,3463,501ASTLUP,501ASTLUP,Rajghat Depot to Delhi High Court,3
DTC,3464,501AUP,501AUP,Delhi High Court to Saket Court,3
DTC,1995,502DOWN,502DOWN,Mehrauli Terminal to Kashmere Gate City Bus Terminal,3
DTC,1996,502UP,502UP,ISBT Kashmere Gate Terminal to Mehrauli Terminal,3
DTC,1999,505DOWN,505DOWN,Mehrauli Terminal to N.D. Rly. Station Gate No. 2 / Ajmeri Gate,3
DTC,2000,505UP,505UP,Ajmeri Gate / Kamla Market to Mehrauli Terminal,3
DTC,2002,506STLDOWN,506STLDOWN,Jheer Khore Temple to Lado Sarai Crossing,3
DTC,2003,506STLUP,506STLUP,Lado Sarai Firni Road (T) to Jheer Khore Temple,3
DTC,3465,507BDOWN,507BDOWN,R K PURAM SEC1 2 to Jal Vihar Terminal,3
DTC,3466,507BUP,507BUP,Jal Vihar Terminal to RK Puram Sec 1,3
DTC,3467,507DOWN,507DOWN,Okhla Extension (Abul Fazl Encalve) to ARSD College / Dhaula Kuan,3
DTC,3468,507UP,507UP,Dhaula Kuan ARSD College to Okhla Extension (Abul Fazl Encalve),3
DTC,3469,508STLDOWN,508STLDOWN,MAYA PURI DEPOT to VISHNU GARDEN NW CHOWK,3
DTC,3470,508STLUP,508STLUP,VISHNU GARDEN NW CHOWK to Maya Puri Depot,3
DTC,2007,511ADOWN,511ADOWN,Dhaula Kuan ARSD College to Badarpur Border (T),3
DTC,2008,511AUP,511AUP,Badarpur Border(T) to Dhaula Kuan (Ring Road),3
DTC,2011,512DOWN,512DOWN,Ambedkar Nagar Sec-4 / Virat Cinema Crossing to RK Puram Sec 1,3
DTC,2012,512UP,512UP,R K PURAM SEC1 2 to Ambedkar Nagar Sec-4 / Virat Cinema Crossing,3
DTC,2013,516DOWN,516DOWN,dera village to Safdurjung Terminal,3
DTC,2014,516UP,516UP,Safdurjung Terminal to dera village,3
DTC,2015,517DOWN,517DOWN,Aya Nagar Terminal to Safdurjung Terminal,3
DTC,2016,517UP,517UP,Safdurjung Terminal to Aya Nagar Terminal,3
DTC,2019,519DOWN,519DOWN,Mandi Village to Safdurjung Terminal,3
DTC,2020,519UP,519UP,Safdurjung Terminal to Mandi Village,3
DTC,2023,521DOWN,521DOWN,Ambedkar Nagar Sec-4 / Virat Cinema Crossing to Karampura Terminal,3
DTC,2024,521UP,521UP,Karampura Terminal to Ambedkar Nagar Sec-4 / Virat Cinema Crossing,3
DTC,2025,522ADOWN,522ADOWN,Hamdard Nagar / Sangam Vihar to R Block Rajinder Nagar,3
DTC,2030,522AUP,522AUP,R Block Rajendra Nagar to Hamdard Nagar / Sangam Vihar,3
DTC,2031,522DOWN,522DOWN,Inderpuri Krishi Kunj (T) to Lado Sarai Firni Road (T),3
DTC,3471,522STLDOWN,522STLDOWN,Hamdard Nagar / Sangam Vihar to Kushak Nallah Depot,3
DTC,2034,522UP,522UP,Lado Sarai Firni Road (T) to Inderpuri Krishi Kunj (T),3
DTC,2035,523DOWN,523DOWN,Bhati Mines (T) to Dhaula Kuan (Ring Road),3
DTC,2036,523UP,523UP,Dhaula Kuan (Ring Road) to Bhati Mines (T),3
DTC,2037,525DOWN,525DOWN,Aya Nagar Terminal to Badarpur Border (T),3
DTC,2038,525STLDOWN,525STLDOWN,Mehrauli Terminal to Badarpur Border (T),3
DTC,2039,525STLUP,525STLUP,Badarpur Border(T) to Mehrauli Terminal,3
DTC,2040,525UP,525UP,Badarpur Border (T) to Aya Nagar Terminal,3
DTC,3472,529DOWN,529DOWN,Sayed Gaon Nangloi (T) to Nehru Place Terminal,3
DTC,2041,529SPLDOWN,529SPLDOWN,Nihal Vihar Xing to Nehru Place Terminal,3
DTC,2043,529UP,529UP,Nehru Place Terminal to Sayed Gaon Nangloi (T),3
DTC,2044,534ADOWN,534ADOWN,IGI Airport Terminal 2 (Air India Office) to Anand Vihar ISBT,3
DTC,2045,534AUP,534AUP,ISBT Anand Vihar Terminal to IGI Airport Terminal 2 (Air India Office),3
DTC,2048,534DOWN,534DOWN,Mehrauli Terminal to ISBT Anand Vihar,3
DTC,2050,534UP,534UP,ISBT Anand Vihar Terminal to Mehrauli Terminal,3
DTC,2051,536DOWN,536DOWN,Chhatarpur Extension to RK Puram Sec 1,3
DTC,2052,536UP,536UP,R K PURAM SEC1 2 to Chhatarpur Extension,3
DTC,2053,539ADOWN,539ADOWN,Satyapuram Jharoda to Lado Sarai Firni Road (T),3
DTC,2054,539AUP,539AUP,Lado Sarai Firni Road (T) to Satyapuram Jharoda,3
DTC,2061,540DOWN,540DOWN,Tara Apartments Terminal to Kendriya Terminal (Church Road) /  North Block Lane,3
DTC,2062,540UP,540UP,Kendriya Terminal (Church Road) to Tara Apartment,3
DTC,2065,543ADOWN,543ADOWN,Kapashera Border to ISBT Anand Vihar,3
DTC,3473,543ASTLDOWN,543ASTLDOWN,Ghazipur Depot (T) to ISBT Anand Vihar Terminal,3
DTC,3474,543ASTLUP,543ASTLUP,ISBT Anand Vihar Terminal to Ghazipur Depot (T),3
DTC,2066,543AUP,543AUP,ISBT Anand Vihar to Kapashera Border,3
DTC,2067,543DOWN,543DOWN,Safdurjung Terminal to ISBT Anand Vihar Terminal,3
DTC,2070,543UP,543UP,ISBT Anand Vihar to Safdurjung Terminal,3
DTC,2071,544ADOWN,544ADOWN,Nehru Place Terminal to RK Puram Sec 1,3
DTC,2072,544AUP,544AUP,R K PURAM SEC1 2 to Nehru Place Terminal,3
DTC,2073,544DOWN,544DOWN,Badarpur Border(T) to RK Puram Sec 1,3
DTC,2074,544UP,544UP,RK Puram Sec1 to Badarpur Border (T),3
DTC,3475,546STLDOWN,546STLDOWN,Ghuman Hera Depot 2 to Uttam Nagar Terminal (In Gate),3
DTC,3476,546STLUP,546STLUP,Uttam Nagar Terminal / Uttam Nagar East Metro Station to Ghuman Hera Depot 2,3
DTC,2081,567ADOWN,567ADOWN,Mubarak Pur Dabas to Nehru Place Terminal,3
DTC,2084,567AUP,567AUP,Nehru Place Terminal to Mubarak Pur Crossing,3
DTC,2085,567DOWN,567DOWN,Qamruddin Nagar Terminal to Sarai Kale Khan ISBT,3
DTC,2086,567UP,567UP,ISBT Sarai Kale Khan to Qamruddin Nagar Terminal,3
DTC,2089,568DOWN,568DOWN,Q Block Mangolpuri to Safdurjung Terminal,3
DTC,2090,568UP,568UP,Safdurjung Terminal to QBlock Mangolpuri,3
DTC,2092,569EXTDOWN,569EXTDOWN,Rohini Sec 22 Terminal to Safdurjung Terminal,3
DTC,2093,569EXTUP,569EXTUP,Safdurjung Terminal to Rohini Sec-22 Pocket -9,3
DTC,2095,578ADOWN,578ADOWN,Kapashera Border to INA Colony /  INA MARKET,3
DTC,2096,578AUP,578AUP,Safdurjung Terminal to Kapashera Border,3
DTC,2097,578DOWN,578DOWN,Dichau Kalan Depot to Safdurjung Terminal,3
DTC,2098,578UP,578UP,Safdurjung Terminal to Najafgarh Terminal,3
DTC,2099,580DOWN,580DOWN,Ambedkar Nagar Sec 5 (T) to Gurudwara Rakab Ganj Road,3
DTC,2100,580UP,580UP,Kendriya Terminal (Church Road) to Ambedkar Nagar Sec 5 (T),3
DTC,2105,604DOWN,604DOWN,Chhatarpur Metro Station (T) to New Delhi Railway Station Gate 2,3
DTC,2106,604UP,604UP,New Delhi Railway Station Gate 2 to Chhatarpur Metro Station,3
DTC,2836,605BDOWN,605BDOWN,Nangal Dewat Village (T) to Safdurjung Terminal,3
DTC,2837,605BUP,605BUP,Safdurjung Terminal to Nangal Dewat,3
DTC,2110,610ADOWN,610ADOWN,Nangal Dewat to Anand Parvat Terminal,3
DTC,2111,610AUP,610AUP,Anand Parvat Terminal to Nangal Dewat,3
DTC,2114,610DOWN,610DOWN,RK Puram Sec 1 to Netaji Subhas Place/Wazirpur Depot,3
DTC,2115,610SPLDOWN,610SPLDOWN,R K Puram Sec2 to Red Cross Road,3
DTC,2116,610SPLUP,610SPLUP,Red Cross Road to R K Puram Sec2,3
DTC,3477,610STLDOWN,610STLDOWN,Tri Nagar / Jai Mata Market Tri Nagar Terminal to Netaji Subash Place Depot,3
DTC,3478,610STLUP,610STLUP,Wazirpur Depot to Tri Nagar / Jai Mata Market Tri Nagar Terminal,3
DTC,2117,610UP,610UP,Wazirpur Depot to RK Puram Sec 1,3
DTC,2118,611ADOWN,611ADOWN,subhash nagar to Mayur Vihar Phase 2 Pkt C Metro Station,3
DTC,2119,611AUP,611AUP,Mayur Vihar Phase-II - Pkt C - Metro Station - Terminal to subhash nagar,3
DTC,3479,611BEXPDOWN,611BEXPDOWN,Nehru Place Terminal to Mayur Vihar Phase III (T) Paper Market,3
DTC,3480,611BEXPUP,611BEXPUP,MAYUR VIHAR PHASE III (T) PAPER MARKET to Nehru Place Terminal,3
DTC,2122,611DOWN,611DOWN,Dhaula Kuan to  Mayur Vihar Phase III (T) Paper Market,3
DTC,2123,611UP,611UP, Mayur Vihar Phase III (T) Paper Market to Dhaula Kuan (Ring Road),3
DTC,2126,615DOWN,615DOWN,Poorvanchal Hostel (T) to Vivekanand Marg / Minto Road,3
DTC,2127,615UP,615UP,Minto Road Terminal to Poorvanchal Hostel (T),3
DTC,2128,61DOWN,61DOWN,Keshav Nagar Mukti Ashram to ISBT Nitayanand Marg ,3
DTC,2129,61UP,61UP,ISBT Nitayanand Marg  to Keshav Nagar Mukti Ashram,3
DTC,2130,620DOWN,620DOWN,Hauz Khas to Shivaji Stadium Terminal,3
DTC,2131,620UP,620UP,Shivaji Stadium Terminal ( Connaught Place ) to Hauz Khas,3
DTC,2134,621DOWN,621DOWN,Poorvanchal Hostel (T) to Mori Gate Terminal,3
DTC,2135,621UP,621UP,Mori Gate Terminal to Poorvanchal Hostel (T),3
DTC,2140,623DOWN,623DOWN,Nangal Dewat to Shahdara Terminal,3
DTC,2141,623UP,623UP,Shahdara Terminal to Nangal Dewat,3
DTC,2142,624ADOWN,624ADOWN,ISBT Anand Vihar Terminal to Munirka Village (T),3
DTC,2143,624AUP,624AUP,Munirka Village (T) to Anand Vihar ISBT Main Road,3
DTC,3481,624STLDOWN,624STLDOWN,Kushak Nallah Depot to Lodhi Colony,3
DTC,3482,624STLUP,624STLUP,Lodhi Colony to Kushak Nallah Depot,3
DTC,3483,630DOWN,630DOWN,NANAK PURA GURUDWARA MOTI BAGH to Kendriya Terminal (Church Road) /  North Block Lane,3
DTC,3484,630UP,630UP,Kendriya Terminal (Church Road) to Moti Bagh Gurudawara Nanakpura,3
DTC,3344,631STLDOWN,631STLDOWN,Shalimar Bagh BH Block to Wazirpur Depot,3
DTC,3345,631STLUP,631STLUP,Punjab Kesari (Subhash Palace Depot) to Shalimar Bagh BH-Block,3
DTC,2150,680DOWN,680DOWN,Ambedkar Nagar Sec-4 / Virat Cinema Crossing to Kendriya Terminal (Church Road) /  North Block Lane,3
DTC,2151,680UP,680UP,Kendriya Terminal (Church Road) to Ambedkar Nagar Sec-4 / Virat Cinema Crossing,3
DTC,2152,701DOWN,701DOWN,Dichau Kalan Depot to Sec A9 Narela / Narela Pocket 13 / A9,3
DTC,2153,701UP,701UP,Sec A9 Narela / Narela Pocket 13 / A9 to Dichau Kalan Depot,3
DTC,2154,702DOWN,702DOWN,Shahdara Terminal to Lajpat Nagar Ring Road / VINOBA PURI METRO STATAION,3
DTC,2155,702UP,702UP,Lajpat Nagar (Ring Road) to Shahdra Terminal,3
DTC,2156,703DOWN,703DOWN,Uttam Nagar Terminal (In Gate) to Jheel Terminal,3
DTC,2157,703UP,703UP,Jheel Terminal to Uttam Nagar Terminal,3
DTC,3346,706STLDOWN,706STLDOWN,Kapashera Border to Dwarka Sec 22 Cluster Depot,3
DTC,3347,706STLUP,706STLUP,Dwarka Sec 22 Cluster Depot to Kapashera Border,3
DTC,2160,708DOWN,708DOWN,Dichau Kalan Depot to Sec A9 Narela / Narela Pocket 13 / A9,3
DTC,2161,708UP,708UP,Sec A9 Narela / Narela Pocket 13 / A9 to Dichau Kalan Depot,3
DTC,2162,711ADOWN,711ADOWN,ISBT Sarai Kale Khan to Uttam Nagar Terminal / Uttam Nagar East Metro Station,3
DTC,2163,711AUP,711AUP,Uttam Nagar Terminal (Out Gate) to Sarai Kale Khan ISBT,3
DTC,2164,711DOWN,711DOWN,ISBT Sarai Kale Khan to Uttam Nagar Terminal / Uttam Nagar East Metro Station,3
DTC,2165,711UP,711UP,Uttam Nagar (Najafgarh Road) to Sarai Kale Khan ISBT,3
DTC,2838,715ADOWN,715ADOWN,Dichau Kalan Depot to Mehrauli / Qutub Minar,3
DTC,2839,715AUP,715AUP,Mehrauli Terminal to Dichau Kalan Depot,3
DTC,2166,715DOWN,715DOWN,Mehrauli Terminal to Madhu Vihar,3
DTC,2167,715UP,715UP,Madhu Vihar to Mehrauli / Qutub Minar,3
DTC,2168,716DOWN,716DOWN,Dhool Siras village to Shivaji Stadium Terminal,3
DTC,2169,716UP,716UP,Shivaji Stadium Terminal to Dhool Siras,3
DTC,2170,717ADOWN,717ADOWN,Kapashera Border to Badarpur Border (T),3
DTC,2171,717AUP,717AUP,Badarpur Border (T) to Kapashera Border,3
DTC,2172,717BDOWN,717BDOWN,IGI Airport Terminal 2 (Air India Office) to Badarpur Border (T),3
DTC,2173,717BUP,717BUP,Badarpur Border(T) to IGI Airport Terminal 2 (Air India Office),3
DTC,2174,717DOWN,717DOWN,Shahbad Mohammad Pur to Badarpur Border (T),3
DTC,2175,717UP,717UP,Badarpur Border(T) to Shahbad Mohammad Pur,3
DTC,2176,718DOWN,718DOWN,Kapashera Border to Uttam Nagar (Najafgarh Road),3
DTC,2978,718STLDOWN,718STLDOWN,Dwarka Sec21 Metro Station to Dwarka Sec-2 Depot,3
DTC,2979,718STLUP,718STLUP,Dwarka Sec-2 Depot to Dwarka Sec21 Metro Station,3
DTC,2179,718UP,718UP,Uttam Nagar (Najafgarh Road) to Kapashera Border,3
DTC,2180,720DOWN,720DOWN,B-1 Janak Puri to Shahdra Terminal,3
DTC,2181,720UP,720UP,Shahdara Terminal to B-1 Janak Puri,3
DTC,2182,721DOWN,721DOWN,Manglapuri / Palam Village to ISBT Bridge,3
DTC,2183,721UP,721UP,ISBT Kashmere Gate Terminal to Mangla Puri Terminal,3
DTC,2186,723DOWN,723DOWN,Mangla Puri Terminal to ISBT Anand Vihar,3
DTC,2187,723UP,723UP,ISBT Anand Vihar to Mangla Puri Terminal,3
DTC,2188,724ADOWN,724ADOWN,Badarpur Border(T) to Uttam Nagar (Najafgarh Road),3
DTC,2189,724AUP,724AUP,Uttam Nagar Terminal (Out Gate) to Badarpur Border (T),3
DTC,2192,724DOWN,724DOWN,Nehru Place Terminal to Uttam Nagar (Najafgarh Road),3
DTC,2193,724EXTDOWN,724EXTDOWN,Nehru Place Terminal to Dwarka Sec-19 Pkt. -3,3
DTC,2194,724EXTUP,724EXTUP,Dwarka Sec-19 Pkt-3 to Nehru Place Terminal,3
DTC,2195,724UP,724UP,Uttam Nagar Terminal (Out Gate) to Nehru Place Terminal,3
DTC,2196,725DOWN,725DOWN,Inder Puri to Mehrauli Terminal,3
DTC,2197,725UP,725UP,Mehrauli Terminal to Inder Puri JJ Colony,3
DTC,3485,727BSTLDOWN,727BSTLDOWN,BINDA PUR TERMINAL to Dwarka Sector 1  ,3
DTC,3486,727BSTLUP,727BSTLUP,BINDA PUR TERMINAL to Dwarka Sec-2 Depot,3
DTC,2980,727STLDOWN,727STLDOWN,Dwarka Main Metro Station to Dwarka Sec 2/6,3
DTC,2981,727STLUP,727STLUP,Dwarka Sec 2/6 to Dwarka Metro Station,3
DTC,2203,729DOWN,729DOWN,Kapashera Border to Mori Gate Terminal,3
DTC,2204,729UP,729UP,Mori Gate Terminal to Kapashera Border,3
DTC,3487,72DOWN,72DOWN,Dichau Kalan Depot to ISBT Kashmere Gate City Bus Terminal / ISBT Maharana Pratap Bus Terminal,3
DTC,3488,72UP,72UP,ISBT Maharana Pratap Bus Terminal to Dichau Kalan Depot,3
DTC,2205,73DOWN,73DOWN,Tilak Nagar Jail Road to ISBT Anand Vihar,3
DTC,3348,73STLDOWN,73STLDOWN,Ghazipur Depot (T) to ISBT Anand Vihar Terminal,3
DTC,3349,73STLUP,73STLUP,ISBT Anand Vihar Terminal to Ghazipur Depot (T),3
DTC,2206,73UP,73UP,Anand Vihar ISBT to Tilak Nagar Terminal,3
DTC,2207,740ADOWN,740ADOWN,Manglapuri / Palam Village to ISBT Anand Vihar Terminal,3
DTC,2208,740AUP,740AUP,ISBT Anand Vihar Terminal to Mangla Puri Terminal,3
DTC,3489,740CDOWN,740CDOWN,Dichau Kalan Depot to Jivan park,3
DTC,2211,740DOWN,740DOWN,Uttam Nagar (Najafgarh Road) to Anand Vihar ISBT,3
DTC,2212,740EXTDOWN,740EXTDOWN,Uttam Nagar Terminal (Out Gate) to ISBT Anand Vihar Terminal,3
DTC,2213,740EXTUP,740EXTUP,ISBT Anand Vihar Terminal to Uttam Nagar Terminal (In Gate),3
DTC,2214,740UP,740UP,ISBT Anand Vihar Terminal to Uttam Nagar Terminal (In Gate),3
DTC,3350,751ADOWN,751ADOWN,Mayapuri Metro Station to Kakrola Village (Mata Sahaj Kaur Barat Bhawan),3
DTC,3351,751AUP,751AUP,Kakrola Village (Mata Sahaj Kaur Barat Bhawan) to Mayapuri Metro Station,3
DTC,3352,752ADOWN,752ADOWN,BAMNOLI VILLAGE to East Patel Nagar,3
DTC,3353,752AUP,752AUP,East Patel Nagar to BAMNOLI VILLAGE,3
DTC,2223,752DOWN,752DOWN,BAMNOLI VILLAGE to New Delhi Railway Station Gate 2,3
DTC,2224,752UP,752UP,New Delhi Railway Station Gate 2 to BAMNOLI VILLAGE,3
DTC,2225,753DOWN,753DOWN,Uttam Nagar (Najafgarh Road) to Mori Gate Terminal,3
DTC,2226,753UP,753UP,ISBT Kashmere Gate Terminal to Uttam Nagar Terminal (In Gate),3
DTC,2227,761DOWN,761DOWN,Azadpur Terminal to Mangla Puri Terminal,3
DTC,3490,761STLDOWN,761STLDOWN,Keshopur Depot to Uttam Nagar Terminal (In Gate),3
DTC,3491,761STLUP,761STLUP,Uttam Nagar Terminal (Out Gate) to Keshopur Depot,3
DTC,2228,761UP,761UP,Mangla Puri Terminal to Azadpur Terminal,3
DTC,3492,764BDOWN,764BDOWN,Nehru Place Terminal to BINDA PUR TERMINAL,3
DTC,3493,764BSTLDOWN,764BSTLDOWN,Dwarka Sec-2 Depot to BINDA PUR TERMINAL,3
DTC,3494,764BSTLUP,764BSTLUP,BINDA PUR TERMINAL to Dwarka Sec-2 Depot,3
DTC,3495,764BUP,764BUP,BINDA PUR TERMINAL to Nehru Place Terminal,3
DTC,2229,764DOWN,764DOWN,Nehru Place Terminal to Jharoda Kalan Border (Satyam Puram),3
DTC,2982,764STLDOWN,764STLDOWN,Dwarka Sec-2 Depot to Najafghar Dhansa Stand More / Dhansa Stand Najafgarh Metro Station,3
DTC,2983,764STLUP,764STLUP,Dhansa Bus Stand / Dhansa Bus Stand Metro Station to Dwarka Sec-2 Depot,3
DTC,2232,764UP,764UP,Jharoda Kalan Border (Satyam Puram) to Nehru Place Terminal,3
DTC,2233,765DOWN,765DOWN,Hauz Khas Terminal to Loknayak Puram,3
DTC,2234,765UP,765UP,Loknayak Puram / Bakkarwala to Hauz Khas Terminal,3
DTC,2235,770ADOWN,770ADOWN,Madhu Vihar to Delhi Secretariat,3
DTC,2236,770AUP,770AUP,Delhi Secretariat to Dwarka Sec-2 Depot,3
DTC,2840,770DOWN,770DOWN,Madhu Vihar to Delhi Secretariat,3
DTC,2841,770UP,770UP,Delhi Secretariat to Dwarka Sec-2 Depot,3
DTC,2245,778DOWN,778DOWN,Madhu Vihar to Inderlok Metro Station,3
DTC,2246,778UP,778UP,Inderlok Metro Station to Dwarka Sec-2 Depot,3
DTC,2842,783EXTDOWN,783EXTDOWN,Dada Dev Mandir to Rail Bhawan Metro Station / Krishi Bhawan /  Central Secretariat  Metro Station,3
DTC,2843,783EXTUP,783EXTUP,Rail Bhawan Metro Station / Krishi Bhawan /  Central Secretariat  Metro Station to Dada Dev Mandir,3
DTC,3496,78BSTLDOWN,78BSTLDOWN,Shadipur Depot to Sarai Rohila,3
DTC,3497,78BSTLUP,78BSTLUP,Sarai Rohilla to Shadipur Depot ,3
DTC,2250,78DOWN,78DOWN,Inderpuri Krishi Kunj (T) to Azadpur Metro Station / Terminal,3
DTC,2251,78UP,78UP,Azadpur Metro Station to Inderpuri Krishi Kunj (T),3
DTC,2256,793DOWN,793DOWN,H3 Vikas Puri Terminal to Delhi Sectt Gate No 7 (End),3
DTC,2257,793UP,793UP,Delhi Sectt Gate No 7 (Start) to H3 Vikas Puri / BS 3 Vikas Puri DDA Market,3
DTC,2984,794ASTLDOWN,794ASTLDOWN,District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station to Dwarka Sec 2/6,3
DTC,2985,794ASTLUP,794ASTLUP,Dwarka Sec 2/6 to District Court / Indira Gandhi Hospital/ NHAI Building / Dwarka Sec-10 Metro Station,3
DTC,2260,794DOWN,794DOWN,Manglapuri / Palam Village to Nizamuddin Railway Station,3
DTC,2261,794UP,794UP,Nizamuddin Railway Station to Mangla Puri Terminal,3
DTC,2262,801DOWN,801DOWN,Kapashera Border to Inderlok Metro Station,3
DTC,2986,801STLDOWN,801STLDOWN,IGI Airport Terminal 3 to Dwarka Sec-2 Depot,3
DTC,2987,801STLUP,801STLUP,Dwarka Sec-2 Depot to IGI Airport Terminal 3,3
DTC,2263,801UP,801UP,Inderlok Metro Station to Kapashera Border,3
DTC,2264,803DOWN,803DOWN,Madhu Vihar to Shivaji Stadium Terminal,3
DTC,3498,803STLDOWN,803STLDOWN,Madhu Vihar to Dwarka Sec-2 Depot,3
DTC,3499,803STLUP,803STLUP,Dwarka Sec-2 Depot to Madhu Vihar,3
DTC,2265,803UP,803UP,Shivaji Stadium Terminal to Dwarka Sec-2 Depot,3
DTC,2268,804DOWN,804DOWN,Kapashera Border to E Block Jahangir Puri Terminal,3
DTC,2269,804UP,804UP,E Block Jahangir Puri Terminal to Kapashera Border,3
